id,gender,area,qualification,income,marital_status,vintage,claim_amount,num_policies,policy,type_of_policy,cltv
65269,Female,Rural,High School,5L-10L,1,6,0,1,B,Platinum,66120
7533,Male,Urban,Bachelor,More than 10L,1,2,2658,1,A,Platinum,29928
7999,Male,Rural,High School,5L-10L,1,5,0,1,B,Platinum,32400
37813,Male,Urban,Bachelor,5L-10L,0,6,6800,1,A,Silver,57816
15318,Male,Rural,High School,5L-10L,1,7,0,1,B,Silver,30696
76935,Female,Urban,Bachelor,2L-5L,1,7,6176,1,A,Platinum,36708
43636,Male,Urban,Bachelor,5L-10L,0,2,3561,1,B,Platinum,97764
24615,Male,Rural,Bachelor,5L-10L,0,5,0,1,A,Platinum,54240
18235,Female,Rural,Bachelor,2L-5L,1,0,5281,1,B,Platinum,44808
33732,Male,Rural,High School,5L-10L,1,6,4136,More than 1,B,Platinum,66444
56906,Male,Rural,High School,2L-5L,0,8,4068,1,A,Platinum,67524
6554,Male,Rural,Bachelor,5L-10L,1,1,0,More than 1,B,Platinum,58836
9948,Female,Rural,Bachelor,5L-10L,1,5,0,1,A,Silver,31272
55252,Female,Urban,Bachelor,5L-10L,0,7,6954,1,A,Silver,73248
37118,Male,Rural,Bachelor,5L-10L,0,4,3640,1,A,Silver,91092
83141,Male,Urban,High School,More than 10L,0,8,5673,1,B,Platinum,32640
35784,Male,Rural,Bachelor,5L-10L,1,3,0,More than 1,B,Silver,77112
41693,Female,Urban,Others,2L-5L,0,6,2553,1,A,Silver,53976
34771,Male,Rural,Bachelor,5L-10L,1,7,2762,More than 1,A,Gold,103668
37323,Male,Urban,Bachelor,2L-5L,1,2,5739,1,A,Silver,60972
32750,Male,Rural,High School,More than 10L,1,5,2133,1,B,Silver,63564
23886,Male,Rural,Bachelor,More than 10L,0,7,15205,1,A,Platinum,60132
33955,Male,Urban,High School,5L-10L,1,5,5271,1,A,Platinum,31236
19643,Male,Urban,Bachelor,More than 10L,0,6,5878,More than 1,A,Platinum,106020
76965,Male,Rural,Bachelor,5L-10L,0,7,2611,1,A,Gold,47088
70331,Female,Rural,High School,More than 10L,0,2,0,1,B,Platinum,56148
44349,Female,Urban,High School,5L-10L,1,0,8053,More than 1,A,Platinum,110544
2508,Male,Rural,Bachelor,5L-10L,1,2,3271,1,A,Platinum,52272
32307,Female,Urban,High School,5L-10L,1,7,0,1,B,Platinum,36420
83936,Male,Rural,High School,5L-10L,1,7,0,1,B,Platinum,72324
80207,Male,Urban,Bachelor,More than 10L,1,8,3954,More than 1,A,Gold,93984
53357,Male,Rural,High School,5L-10L,1,4,4002,More than 1,B,Platinum,70572
35561,Female,Urban,High School,5L-10L,1,8,4077,1,B,Silver,58944
80950,Male,Rural,High School,5L-10L,1,6,0,More than 1,B,Silver,67668
32662,Female,Rural,High School,5L-10L,1,7,2976,More than 1,A,Gold,95280
62177,Female,Urban,Bachelor,5L-10L,1,0,3830,1,A,Platinum,29748
32462,Male,Rural,High School,5L-10L,1,6,0,1,A,Silver,36312
13685,Female,Urban,High School,5L-10L,1,4,6471,1,A,Platinum,61608
8327,Male,Urban,High School,2L-5L,1,2,4333,1,A,Silver,68136
25128,Male,Rural,Others,More than 10L,1,1,2415,1,B,Silver,66504
4842,Male,Urban,High School,2L-5L,1,1,4519,1,A,Platinum,47904
78444,Female,Rural,High School,5L-10L,1,6,0,1,A,Platinum,33480
10403,Female,Urban,High School,More than 10L,1,6,0,1,B,Gold,33720
87453,Female,Rural,Bachelor,5L-10L,0,6,0,More than 1,A,Gold,70356
36080,Male,Rural,High School,5L-10L,1,2,2205,1,B,Platinum,33312
25559,Female,Urban,Others,More than 10L,1,5,4196,1,B,Silver,55452
3876,Female,Rural,Bachelor,More than 10L,0,7,4044,More than 1,A,Platinum,74076
4248,Male,Rural,High School,5L-10L,1,4,0,1,B,Platinum,61632
82784,Male,Urban,Bachelor,2L-5L,1,6,5259,1,A,Silver,31668
35012,Female,Urban,High School,5L-10L,0,7,2144,1,B,Silver,62172
80155,Male,Urban,High School,5L-10L,1,7,2194,More than 1,B,Platinum,64284
67880,Male,Rural,High School,5L-10L,1,1,0,1,C,Silver,31404
46584,Female,Urban,High School,5L-10L,0,5,9790,1,B,Platinum,35640
53273,Male,Urban,High School,2L-5L,0,6,0,1,B,Platinum,31620
50916,Female,Rural,Bachelor,More than 10L,1,6,0,1,B,Platinum,66324
47727,Male,Urban,Bachelor,5L-10L,0,8,2074,1,A,Platinum,32052
3100,Male,Urban,Bachelor,5L-10L,1,5,2855,1,A,Platinum,33960
37772,Male,Urban,Bachelor,2L-5L,0,6,7615,More than 1,A,Gold,115104
67591,Male,Urban,High School,2L-5L,1,5,6053,1,A,Silver,67596
12222,Female,Rural,Bachelor,5L-10L,0,8,3798,More than 1,A,Platinum,73188
74539,Male,Urban,Bachelor,5L-10L,0,7,7674,More than 1,A,Gold,118392
50819,Male,Urban,Others,2L-5L,1,0,4181,1,B,Silver,37824
6500,Male,Urban,Bachelor,5L-10L,1,3,3024,1,A,Gold,63648
1773,Female,Urban,Bachelor,5L-10L,0,6,5900,1,B,Silver,33792
78935,Female,Rural,High School,More than 10L,1,0,2172,1,A,Gold,31980
73244,Male,Urban,High School,5L-10L,1,5,4332,1,A,Platinum,49860
39023,Male,Urban,High School,2L-5L,1,7,5434,1,A,Platinum,60504
77952,Female,Urban,Bachelor,2L-5L,1,8,0,More than 1,B,Platinum,68808
5918,Male,Urban,High School,5L-10L,1,7,4598,1,A,Platinum,34440
64010,Male,Urban,Bachelor,<=2L,0,6,7312,More than 1,A,Silver,89004
76915,Female,Rural,High School,More than 10L,1,5,0,1,B,Platinum,65400
61942,Male,Urban,High School,5L-10L,1,7,6358,1,A,Platinum,32436
49696,Male,Rural,High School,5L-10L,1,7,4251,1,B,Gold,35868
36191,Male,Urban,Bachelor,5L-10L,0,1,5594,1,A,Gold,35940
52278,Female,Urban,High School,More than 10L,1,4,3055,1,A,Platinum,58056
65670,Female,Urban,High School,More than 10L,0,1,9486,More than 1,A,Platinum,112068
12452,Male,Urban,High School,More than 10L,0,8,16568,1,A,Gold,37704
75821,Male,Urban,Bachelor,2L-5L,0,6,5695,1,C,Platinum,31044
12894,Male,Urban,Bachelor,5L-10L,0,7,6174,1,A,Platinum,37728
60203,Female,Urban,Bachelor,5L-10L,1,6,0,1,A,Gold,64728
63053,Female,Rural,Bachelor,5L-10L,1,0,2436,More than 1,C,Silver,66432
32011,Male,Urban,High School,2L-5L,1,2,6420,1,A,Platinum,33300
48322,Male,Rural,Bachelor,5L-10L,0,5,3263,1,A,Gold,32928
16960,Female,Urban,Bachelor,5L-10L,1,1,5649,1,A,Gold,28920
63492,Male,Rural,Bachelor,5L-10L,0,6,5930,1,A,Silver,34500
5704,Female,Urban,High School,5L-10L,0,4,5134,1,A,Platinum,32736
29370,Female,Rural,High School,5L-10L,1,4,0,1,C,Silver,74160
71318,Female,Urban,Others,5L-10L,0,6,3856,1,B,Silver,66108
33337,Male,Urban,High School,5L-10L,1,7,8293,1,A,Platinum,47448
65857,Female,Urban,Others,5L-10L,1,7,6106,1,A,Silver,56544
6643,Male,Urban,High School,5L-10L,1,4,6699,1,A,Platinum,30840
48224,Male,Rural,Bachelor,5L-10L,1,2,2140,1,C,Silver,46032
48782,Male,Urban,Bachelor,More than 10L,1,7,0,1,B,Silver,64488
21837,Male,Urban,Bachelor,2L-5L,1,6,2183,1,B,Gold,30804
21724,Male,Urban,High School,5L-10L,1,7,6230,1,A,Platinum,62604
68422,Male,Rural,Bachelor,2L-5L,1,2,0,More than 1,B,Silver,63168
79513,Male,Urban,Bachelor,5L-10L,1,6,5630,1,B,Platinum,70680
38540,Female,Urban,High School,5L-10L,0,5,7879,More than 1,A,Platinum,98268
79689,Male,Urban,High School,5L-10L,1,4,6011,1,C,Silver,33468
66721,Male,Urban,Bachelor,5L-10L,1,4,6778,1,A,Gold,66168
24110,Female,Urban,High School,5L-10L,1,4,7129,1,A,Platinum,33876
9912,Female,Urban,High School,5L-10L,0,1,5241,More than 1,A,Platinum,101604
28982,Male,Rural,Others,5L-10L,1,6,3060,1,A,Gold,57516
34077,Female,Urban,Bachelor,2L-5L,0,2,2317,1,A,Silver,43836
19069,Male,Rural,High School,5L-10L,0,6,0,1,A,Silver,57660
1501,Male,Urban,High School,5L-10L,1,7,3686,1,B,Silver,35172
53299,Male,Urban,High School,5L-10L,0,1,2139,1,A,Gold,34980
55714,Male,Urban,Bachelor,5L-10L,1,5,4208,More than 1,B,Platinum,71064
52618,Female,Rural,Bachelor,2L-5L,0,6,6602,More than 1,B,Gold,100440
43637,Male,Urban,High School,5L-10L,0,1,5828,1,B,Gold,30984
44314,Male,Urban,Others,2L-5L,0,6,6454,1,A,Platinum,33204
17106,Female,Urban,Bachelor,2L-5L,1,6,5429,1,A,Platinum,61752
38275,Male,Urban,High School,5L-10L,1,6,3452,1,B,Platinum,72624
64894,Male,Urban,Bachelor,5L-10L,1,8,5892,More than 1,A,Platinum,101844
39171,Male,Urban,High School,2L-5L,1,5,0,1,A,Platinum,36204
57234,Female,Rural,Bachelor,More than 10L,1,5,0,1,B,Platinum,44712
20588,Male,Urban,Bachelor,5L-10L,0,7,8447,1,A,Silver,47976
10077,Male,Urban,Bachelor,5L-10L,1,8,3061,1,A,Platinum,33756
67745,Female,Rural,Bachelor,5L-10L,0,6,0,1,A,Silver,53952
5000,Male,Rural,Bachelor,5L-10L,1,7,0,1,B,Gold,69048
67347,Male,Rural,Bachelor,More than 10L,1,3,0,More than 1,A,Platinum,69240
26956,Male,Urban,High School,5L-10L,1,1,7464,1,A,Platinum,31248
16837,Male,Rural,Bachelor,5L-10L,1,8,0,1,A,Platinum,33732
78924,Female,Urban,High School,5L-10L,0,4,10591,More than 1,A,Platinum,95664
22785,Male,Urban,Bachelor,5L-10L,0,2,6129,1,A,Platinum,33132
65860,Male,Urban,High School,5L-10L,1,5,3977,1,A,Platinum,33960
86591,Female,Urban,Bachelor,2L-5L,0,6,5926,1,B,Platinum,34980
19388,Male,Rural,Bachelor,5L-10L,1,0,0,1,B,Gold,36972
68829,Male,Urban,High School,2L-5L,0,7,4288,1,A,Platinum,35964
76509,Female,Urban,High School,5L-10L,0,0,0,1,A,Gold,34464
69088,Female,Urban,High School,5L-10L,1,2,7226,1,A,Gold,35256
17226,Female,Rural,Others,More than 10L,0,1,0,1,B,Silver,59520
73473,Male,Urban,High School,5L-10L,0,1,3796,1,A,Silver,37068
11809,Female,Rural,High School,5L-10L,1,2,0,1,B,Gold,35172
63065,Male,Urban,Bachelor,2L-5L,1,0,4146,1,A,Gold,36204
54019,Female,Rural,High School,More than 10L,1,7,3044,More than 1,B,Silver,77952
66069,Male,Urban,High School,5L-10L,0,6,6127,1,A,Platinum,31104
34866,Male,Urban,Bachelor,More than 10L,1,3,6573,1,A,Gold,59028
2158,Male,Urban,High School,5L-10L,1,7,8534,1,A,Platinum,56076
23902,Female,Rural,High School,5L-10L,0,1,0,1,B,Platinum,62244
55775,Female,Urban,High School,5L-10L,0,7,3245,1,B,Silver,32340
10370,Female,Rural,High School,5L-10L,0,1,3649,1,C,Platinum,35364
80022,Female,Urban,High School,5L-10L,0,5,7508,1,A,Platinum,58236
37988,Female,Urban,Bachelor,5L-10L,1,1,0,1,C,Silver,49344
54605,Female,Urban,High School,2L-5L,0,1,6900,More than 1,A,Silver,103536
62138,Female,Urban,Bachelor,5L-10L,1,2,5783,1,A,Platinum,65412
79832,Male,Rural,Bachelor,More than 10L,0,6,0,1,A,Platinum,58404
44677,Male,Urban,Bachelor,5L-10L,1,0,2307,More than 1,A,Platinum,59544
43306,Male,Rural,High School,5L-10L,1,7,2051,1,B,Gold,40188
22818,Female,Rural,High School,More than 10L,0,6,3734,1,A,Gold,69204
68023,Male,Urban,High School,5L-10L,1,6,2445,1,A,Platinum,34692
86535,Female,Rural,High School,More than 10L,1,3,0,1,A,Gold,35220
15657,Male,Rural,Bachelor,5L-10L,0,4,0,1,A,Silver,30072
8276,Male,Rural,Bachelor,5L-10L,1,1,0,1,A,Platinum,31956
63198,Female,Urban,High School,More than 10L,0,5,3789,1,A,Platinum,49212
22440,Male,Urban,Others,More than 10L,0,0,4276,1,A,Gold,30660
28149,Male,Rural,Others,More than 10L,1,4,3050,More than 1,C,Platinum,62280
81890,Female,Urban,High School,5L-10L,1,8,2794,More than 1,B,Platinum,67596
53206,Male,Urban,Bachelor,5L-10L,1,4,4185,1,A,Platinum,62844
29968,Male,Rural,High School,5L-10L,1,8,2964,1,A,Platinum,65820
38703,Male,Rural,High School,5L-10L,1,6,2300,1,A,Gold,63144
81581,Male,Urban,High School,5L-10L,1,6,4158,1,A,Platinum,35100
63842,Female,Urban,High School,5L-10L,1,4,4017,1,C,Gold,31548
30286,Male,Rural,High School,5L-10L,1,1,2446,1,A,Platinum,65412
5761,Female,Rural,Others,2L-5L,0,6,0,1,B,Silver,30624
47156,Female,Rural,High School,5L-10L,0,4,2668,1,B,Platinum,75276
71174,Male,Rural,Bachelor,More than 10L,1,8,0,1,A,Platinum,65724
81386,Female,Urban,Bachelor,5L-10L,1,8,0,1,A,Platinum,50256
61274,Female,Rural,Others,More than 10L,1,6,0,1,C,Silver,34212
60843,Male,Rural,Bachelor,2L-5L,1,6,0,1,C,Platinum,31692
63407,Female,Urban,High School,5L-10L,0,4,6153,1,C,Silver,55656
44810,Female,Urban,Bachelor,5L-10L,0,4,5431,More than 1,A,Platinum,98472
25092,Male,Urban,Bachelor,More than 10L,0,0,0,1,A,Platinum,69744
76794,Male,Urban,Bachelor,2L-5L,0,3,4080,1,B,Gold,36240
36609,Female,Urban,Bachelor,5L-10L,0,6,10875,1,A,Silver,57264
13749,Female,Urban,Bachelor,5L-10L,1,0,7983,More than 1,A,Gold,98364
69440,Male,Urban,High School,More than 10L,1,6,4447,1,B,Silver,69768
15403,Male,Urban,Bachelor,5L-10L,1,2,2033,1,A,Platinum,57000
74817,Female,Rural,Bachelor,5L-10L,1,0,0,1,A,Silver,57360
74190,Male,Urban,High School,5L-10L,0,1,6674,1,A,Silver,50796
25259,Male,Urban,High School,2L-5L,0,1,8411,More than 1,A,Platinum,105096
16313,Female,Rural,High School,2L-5L,0,7,0,1,B,Silver,97392
83355,Female,Urban,Bachelor,5L-10L,1,7,0,1,B,Platinum,33816
53122,Male,Rural,High School,5L-10L,0,6,5300,1,A,Gold,41040
45311,Male,Urban,High School,5L-10L,1,8,2099,More than 1,A,Platinum,97812
73229,Male,Rural,Bachelor,5L-10L,0,2,7333,1,A,Platinum,56772
15901,Male,Rural,Bachelor,5L-10L,0,2,6351,1,A,Gold,73068
22665,Male,Rural,Bachelor,More than 10L,1,8,0,More than 1,B,Platinum,66432
77629,Male,Urban,Bachelor,5L-10L,0,6,0,More than 1,B,Platinum,70380
6344,Female,Rural,High School,5L-10L,1,7,3846,1,A,Platinum,56844
73601,Male,Urban,High School,5L-10L,1,4,0,1,A,Platinum,58464
83195,Female,Urban,High School,More than 10L,0,6,5131,1,A,Silver,31884
81344,Male,Rural,High School,5L-10L,1,5,2918,1,A,Platinum,37440
24270,Female,Rural,Bachelor,5L-10L,1,6,3846,1,C,Silver,35820
82315,Female,Rural,Bachelor,More than 10L,1,0,0,1,B,Gold,31248
27465,Male,Rural,High School,More than 10L,1,8,2578,More than 1,B,Silver,68712
36358,Female,Rural,Bachelor,5L-10L,0,2,5884,More than 1,A,Silver,73668
54410,Male,Urban,High School,2L-5L,0,3,6430,1,A,Platinum,37524
55225,Female,Rural,High School,5L-10L,1,1,0,1,B,Silver,59772
26720,Male,Urban,Bachelor,5L-10L,1,4,2909,1,A,Platinum,45132
54302,Male,Rural,High School,5L-10L,0,4,0,1,C,Gold,72060
14331,Female,Rural,High School,5L-10L,1,0,2305,More than 1,A,Platinum,72720
59852,Female,Rural,Bachelor,5L-10L,1,2,0,1,B,Silver,32724
769,Female,Urban,High School,5L-10L,1,1,5535,1,A,Platinum,30732
74306,Male,Urban,High School,5L-10L,0,3,3855,1,A,Platinum,46176
72341,Female,Rural,High School,More than 10L,1,8,0,1,C,Silver,66276
72507,Female,Urban,High School,5L-10L,1,7,5827,1,A,Platinum,63960
84322,Female,Rural,High School,5L-10L,0,8,0,1,B,Platinum,49716
40908,Female,Urban,Bachelor,5L-10L,1,0,4862,1,B,Silver,31260
20316,Female,Rural,Others,More than 10L,0,0,0,1,B,Silver,36684
36997,Female,Rural,Bachelor,2L-5L,1,6,0,1,B,Silver,34860
26982,Male,Urban,Bachelor,More than 10L,1,8,3621,1,A,Gold,69144
48005,Female,Urban,Bachelor,5L-10L,1,5,3189,1,B,Gold,72132
68223,Male,Urban,High School,2L-5L,1,4,2824,1,A,Gold,69456
81956,Male,Rural,High School,More than 10L,0,6,5011,1,A,Silver,35772
30986,Male,Rural,High School,2L-5L,1,2,0,1,A,Platinum,51636
45199,Female,Urban,Others,5L-10L,1,2,2660,1,B,Silver,78744
28520,Male,Urban,High School,5L-10L,1,6,5403,1,B,Gold,29160
81454,Male,Urban,Bachelor,2L-5L,0,7,0,1,B,Platinum,56928
21341,Female,Rural,High School,5L-10L,0,5,2906,1,A,Platinum,57396
74339,Female,Urban,Bachelor,2L-5L,1,7,0,1,B,Platinum,35328
77308,Female,Urban,High School,2L-5L,1,2,3745,1,A,Platinum,69348
30193,Male,Urban,Bachelor,More than 10L,0,7,6557,1,A,Platinum,73236
11302,Female,Urban,Bachelor,5L-10L,1,6,3660,More than 1,A,Platinum,88716
13377,Male,Rural,High School,More than 10L,1,5,3358,1,A,Silver,59328
12741,Male,Urban,High School,2L-5L,0,2,7212,1,B,Platinum,59208
80785,Male,Rural,High School,More than 10L,0,5,2090,1,C,Platinum,32112
21489,Female,Rural,Bachelor,5L-10L,0,2,2312,More than 1,B,Gold,63876
78043,Male,Urban,Bachelor,5L-10L,0,6,4456,1,A,Platinum,48180
25387,Male,Urban,Bachelor,5L-10L,1,4,18479,More than 1,A,Platinum,160092
31059,Male,Urban,Bachelor,More than 10L,1,6,0,1,A,Platinum,35484
18115,Female,Rural,High School,5L-10L,0,3,0,1,B,Gold,33600
52829,Male,Urban,Bachelor,5L-10L,1,7,5253,1,A,Gold,30864
40983,Female,Rural,Bachelor,5L-10L,0,7,2138,1,A,Gold,47112
89292,Male,Urban,High School,5L-10L,0,7,3383,1,A,Gold,36084
26208,Male,Rural,High School,5L-10L,1,1,0,More than 1,A,Silver,62472
71508,Male,Urban,High School,5L-10L,1,7,9508,1,A,Gold,49260
60348,Male,Urban,Bachelor,5L-10L,1,7,2913,1,C,Gold,62616
10503,Female,Urban,High School,5L-10L,0,5,4956,More than 1,A,Platinum,107724
86920,Male,Rural,High School,5L-10L,1,0,0,1,A,Platinum,88824
65031,Male,Urban,High School,2L-5L,0,7,4124,1,A,Platinum,35016
42388,Male,Urban,Bachelor,5L-10L,1,6,6368,More than 1,C,Gold,150636
60316,Female,Rural,High School,5L-10L,1,0,0,1,A,Silver,33012
46821,Female,Urban,Bachelor,5L-10L,1,7,5946,1,A,Platinum,47316
49942,Male,Rural,High School,More than 10L,0,2,2575,1,A,Silver,70668
88251,Female,Rural,Bachelor,5L-10L,0,0,0,1,A,Platinum,61452
58973,Male,Urban,Bachelor,2L-5L,0,7,0,1,B,Platinum,33276
18281,Male,Urban,High School,5L-10L,1,5,0,1,B,Silver,49968
37434,Male,Urban,Bachelor,5L-10L,1,6,4170,1,A,Platinum,63720
22439,Male,Urban,High School,2L-5L,1,6,5949,1,B,Silver,52992
6476,Male,Rural,High School,More than 10L,0,3,0,1,B,Silver,47040
81427,Female,Urban,Bachelor,2L-5L,1,6,2781,1,C,Gold,34908
13021,Male,Urban,Bachelor,5L-10L,1,4,0,1,A,Platinum,63600
56027,Female,Rural,High School,5L-10L,1,8,0,1,B,Gold,31464
14310,Female,Rural,High School,More than 10L,0,2,2482,1,A,Platinum,38928
66481,Male,Urban,Bachelor,2L-5L,1,4,2072,1,C,Gold,30828
83163,Female,Urban,Bachelor,2L-5L,1,2,3970,1,B,Gold,67116
54872,Female,Rural,High School,More than 10L,0,6,0,1,B,Platinum,66792
69375,Male,Rural,Others,2L-5L,0,7,0,1,B,Platinum,58824
34891,Male,Urban,Bachelor,5L-10L,1,8,13165,1,A,Platinum,34116
33973,Male,Rural,High School,5L-10L,0,6,0,1,B,Gold,56460
9236,Male,Urban,Bachelor,5L-10L,0,0,0,1,A,Platinum,56484
6124,Male,Rural,Bachelor,More than 10L,1,1,0,1,A,Gold,35652
46302,Female,Rural,High School,2L-5L,1,6,0,1,A,Silver,36768
27532,Male,Urban,High School,2L-5L,1,0,2193,1,A,Gold,48084
72578,Male,Urban,Others,More than 10L,1,5,4432,1,A,Platinum,31560
88728,Male,Urban,High School,5L-10L,1,8,4132,1,B,Platinum,31692
22748,Male,Urban,High School,5L-10L,1,7,4501,1,A,Platinum,62532
36328,Female,Urban,Others,2L-5L,0,6,7953,1,A,Silver,64548
67704,Male,Rural,High School,5L-10L,1,3,0,1,B,Gold,49956
13571,Male,Urban,Bachelor,2L-5L,1,0,5920,1,A,Silver,68460
17172,Male,Urban,High School,5L-10L,1,7,5550,1,A,Platinum,30612
2912,Male,Rural,Bachelor,5L-10L,1,5,0,1,B,Platinum,53808
33929,Male,Urban,High School,5L-10L,1,6,4267,1,A,Platinum,33228
65427,Female,Rural,Bachelor,More than 10L,1,7,0,1,B,Gold,33228
49639,Female,Urban,High School,5L-10L,1,5,3158,1,A,Platinum,71952
69154,Male,Urban,Bachelor,2L-5L,1,6,9317,1,A,Gold,87996
87255,Male,Urban,High School,More than 10L,1,5,0,1,B,Silver,46572
9349,Male,Urban,Bachelor,5L-10L,1,4,3654,1,B,Platinum,65220
67063,Female,Urban,Others,5L-10L,0,6,6031,1,A,Silver,31116
71948,Male,Urban,Bachelor,More than 10L,1,7,4239,1,A,Platinum,68952
77165,Male,Rural,High School,5L-10L,1,6,4608,1,A,Silver,30264
27736,Female,Rural,Bachelor,5L-10L,0,2,0,1,B,Silver,34260
33761,Female,Rural,Bachelor,5L-10L,1,7,2062,1,B,Silver,50496
30345,Male,Urban,High School,5L-10L,0,7,6250,1,A,Platinum,35760
48158,Male,Rural,Others,More than 10L,1,3,0,1,B,Platinum,29496
30730,Female,Rural,High School,5L-10L,1,6,0,1,A,Platinum,32484
29362,Male,Urban,High School,5L-10L,0,2,6526,1,A,Platinum,33780
34696,Male,Urban,Bachelor,5L-10L,1,6,5730,1,A,Platinum,29628
42996,Male,Urban,High School,5L-10L,0,6,9814,More than 1,A,Platinum,161976
70011,Male,Rural,High School,5L-10L,1,5,5364,1,A,Gold,36696
35601,Male,Urban,High School,5L-10L,1,4,0,1,B,Platinum,28392
22946,Male,Urban,High School,2L-5L,0,7,4818,1,B,Silver,52668
60961,Male,Urban,Bachelor,5L-10L,0,2,3774,1,A,Platinum,33144
69573,Female,Rural,Bachelor,5L-10L,0,3,2515,1,B,Gold,33360
59859,Female,Rural,Bachelor,More than 10L,0,7,0,1,B,Platinum,32340
86717,Female,Urban,Bachelor,5L-10L,0,7,5340,1,B,Silver,52140
79155,Male,Rural,High School,More than 10L,1,5,2327,More than 1,B,Platinum,74772
56990,Female,Urban,Bachelor,2L-5L,1,1,4604,1,A,Platinum,38484
71555,Female,Urban,Bachelor,More than 10L,1,6,0,1,B,Silver,40176
64199,Male,Rural,Bachelor,2L-5L,0,7,0,1,B,Silver,51756
25535,Female,Rural,Bachelor,More than 10L,1,1,2613,More than 1,A,Silver,101112
85433,Male,Urban,Bachelor,2L-5L,0,6,8670,1,B,Silver,69984
28118,Female,Urban,High School,2L-5L,1,6,3815,1,B,Gold,34860
64686,Female,Rural,Bachelor,5L-10L,1,1,3295,More than 1,A,Silver,69924
32306,Male,Urban,Bachelor,5L-10L,0,5,4043,1,A,Platinum,62748
18831,Female,Rural,High School,5L-10L,1,6,2762,1,A,Gold,54732
52794,Female,Urban,High School,5L-10L,1,4,5067,1,A,Platinum,31452
75164,Male,Rural,High School,More than 10L,0,5,0,1,B,Platinum,61740
78330,Male,Urban,High School,5L-10L,1,7,6107,1,A,Silver,33288
55253,Female,Urban,Bachelor,2L-5L,1,6,3287,1,A,Gold,32628
88138,Male,Urban,Bachelor,2L-5L,1,2,11215,More than 1,A,Gold,117912
18852,Male,Urban,High School,5L-10L,0,7,6758,1,A,Silver,37392
15214,Male,Rural,High School,5L-10L,0,1,0,1,C,Platinum,28368
37119,Male,Urban,Bachelor,5L-10L,0,4,6149,1,A,Platinum,33084
31436,Female,Rural,High School,5L-10L,1,2,2277,More than 1,A,Platinum,80664
31418,Male,Urban,High School,5L-10L,1,2,6348,1,A,Platinum,60744
83603,Male,Urban,Bachelor,More than 10L,0,3,5964,1,A,Platinum,49812
66211,Male,Rural,High School,5L-10L,0,6,2031,1,C,Gold,45096
85512,Male,Urban,High School,2L-5L,1,5,3742,1,A,Silver,34812
69780,Male,Urban,High School,More than 10L,0,6,4362,More than 1,A,Platinum,96996
86125,Male,Rural,Bachelor,5L-10L,1,6,0,More than 1,B,Platinum,61728
83276,Male,Urban,High School,5L-10L,1,5,4181,1,A,Silver,39012
30423,Male,Rural,Bachelor,5L-10L,1,7,6244,1,B,Gold,30192
69732,Male,Rural,Bachelor,5L-10L,1,4,0,1,B,Silver,52320
75026,Male,Rural,Bachelor,5L-10L,1,6,0,1,B,Platinum,39492
79339,Female,Rural,High School,5L-10L,1,1,0,1,A,Silver,34404
87323,Female,Rural,High School,5L-10L,1,5,5724,1,A,Silver,49956
54555,Male,Rural,Bachelor,More than 10L,1,0,3545,1,A,Platinum,70452
81377,Female,Rural,Bachelor,5L-10L,1,7,0,1,A,Platinum,65640
28416,Female,Rural,High School,5L-10L,1,3,0,1,B,Silver,39756
27815,Female,Rural,Bachelor,5L-10L,1,1,2964,1,A,Silver,64392
41418,Male,Urban,Bachelor,5L-10L,0,4,5276,1,B,Gold,31884
80670,Male,Urban,High School,2L-5L,0,7,6495,1,A,Platinum,66456
11489,Male,Urban,High School,2L-5L,1,6,5716,1,A,Gold,33432
8060,Female,Urban,Bachelor,5L-10L,1,4,6123,1,A,Platinum,59472
68280,Female,Urban,Bachelor,2L-5L,0,6,5025,1,A,Platinum,30600
59166,Female,Urban,Bachelor,2L-5L,0,4,6044,1,A,Silver,29892
22098,Female,Rural,Bachelor,5L-10L,0,3,0,1,B,Platinum,31908
26680,Female,Urban,High School,5L-10L,1,2,0,1,A,Gold,33612
79406,Female,Urban,High School,5L-10L,0,3,2803,More than 1,A,Platinum,101676
81451,Male,Rural,High School,5L-10L,1,5,0,1,A,Platinum,31152
39543,Female,Urban,High School,2L-5L,1,1,2934,1,A,Gold,57744
38183,Male,Rural,Bachelor,5L-10L,1,1,2999,1,A,Platinum,34452
9628,Male,Urban,High School,5L-10L,1,4,3766,1,A,Platinum,31092
37597,Female,Urban,Bachelor,<=2L,1,5,6321,1,A,Silver,70080
851,Male,Urban,Bachelor,2L-5L,1,8,8707,1,A,Gold,64932
79475,Female,Urban,Others,2L-5L,1,3,4931,1,A,Gold,35124
31846,Male,Urban,High School,5L-10L,1,4,6424,1,A,Platinum,31908
24755,Male,Rural,Others,5L-10L,1,5,0,1,B,Silver,41700
71147,Male,Rural,Bachelor,5L-10L,1,3,3156,1,B,Platinum,61008
55324,Male,Urban,Bachelor,2L-5L,1,4,0,1,B,Silver,45360
34530,Female,Rural,High School,5L-10L,0,3,3893,1,B,Silver,36996
78818,Male,Rural,Others,More than 10L,1,4,0,More than 1,A,Gold,88080
61860,Male,Urban,High School,2L-5L,1,2,3634,More than 1,B,Gold,100644
82971,Female,Rural,Bachelor,5L-10L,0,5,5179,1,A,Platinum,44496
35986,Male,Urban,High School,5L-10L,0,5,3502,1,C,Platinum,58512
